,timestep,episode,reward,obs_ax0,obs_ax1,obs_ax2,obs_ax3
22,22,88.0,25.0,-0.05369949153118747,-1.1345346232421802,0.11698564428479194,1.7007026263397556
23,23,88.0,25.0,-0.07639018399603108,-0.9409387710122249,0.15099969681158704,1.446609078212534
24,24,88.0,25.0,-0.09520895941627558,-1.137560843892147,0.1799318783758377,1.7824115995337986
25,25,88.0,25.0,-0.11796017629411852,-1.3341924469720314,0.2155801103665137,2.125212329997341
0,0,89.0,30.0,0.001662209043538164,-0.021444764925883,-0.04993261485300431,-0.04549236879591977
1,1,89.0,30.0,0.0012333137450205038,-0.21581646928910347,-0.050842462228922705,0.23102770872751682
2,2,89.0,30.0,-0.0030830156407615655,-0.41017643724615654,-0.04622190805437237,0.5072496879798707
3,3,89.0,30.0,-0.011286544385684697,-0.21443471664700925,-0.036076914294774956,0.20036629505115283
4,4,89.0,30.0,-0.015575238718624882,-0.40902261015844144,-0.0320695883937519,0.48145389530388677
5,5,89.0,30.0,-0.02375569092179371,-0.2134630119116337,-0.02244051048767417,0.1788384857632762
6,6,89.0,30.0,-0.028024951160026384,-0.40825676518662246,-0.018863740772408644,0.46435859222195347
7,7,89.0,30.0,-0.03619008646375883,-0.21287339923356158,-0.009576568927969575,0.16579007488267333
8,8,89.0,30.0,-0.04044755444843007,-0.017615681443085368,-0.006260767430316108,-0.12989853972285148
9,9,89.0,30.0,-0.04079986807729177,-0.2126473901455272,-0.008858738224773137,0.16080263622586988
10,10,89.0,30.0,-0.04505281588020232,-0.4076414045439024,-0.005642685500255739,0.4506777459810513
11,11,89.0,30.0,-0.053205643971080366,-0.6026830968491494,0.0033708694193652876,0.7415766861367217
12,12,89.0,30.0,-0.06525930590806335,-0.4076078421077912,0.01820240314209972,0.449956500200658
13,13,89.0,30.0,-0.07341146275021918,-0.2127480106957867,0.02720153314611288,0.16306638457021333
14,14,89.0,30.0,-0.07766642296413491,-0.40824859178905704,0.030462860837517147,0.46420503586371364
15,15,89.0,30.0,-0.08583139479991606,-0.21357006396749437,0.03974696155479142,0.18127742381322626
16,16,89.0,30.0,-0.09010279607926594,-0.4092375640562973,0.043372510031055946,0.4862293948336969
17,17,89.0,30.0,-0.09828754736039189,-0.2147536107890527,0.05309709792772988,0.20752533598207124
18,18,89.0,30.0,-0.10258261957617294,-0.020429538845783385,0.0572476046473713,-0.06794676212007117
19,19,89.0,30.0,-0.10299121035308861,0.17382691614468943,0.05588866940496988,-0.3420324951528988
20,20,89.0,30.0,-0.09951467203019483,-0.02204379689932584,0.0490480195019119,-0.03226244798330841
21,21,89.0,30.0,-0.09995554796818135,-0.2178335543623403,0.04840277054224573,0.2754833359173009
22,22,89.0,30.0,-0.10431221905542815,-0.4136114707863947,0.05391243726059175,0.5830311308140852
23,23,89.0,30.0,-0.11258444847115603,-0.6094456287775624,0.06557305987687345,0.8921981491393809
24,24,89.0,30.0,-0.12477336104670728,-0.41527151388359945,0.08341702285966107,0.6208276055520575
25,25,89.0,30.0,-0.13307879132437928,-0.6114532600146211,0.09583357497070222,0.9385731576589533
26,26,89.0,30.0,-0.1453078565246717,-0.8077274747249718,0.11460503812388129,1.2597655302602537
27,27,89.0,30.0,-0.16146240601917114,-1.0041137093083534,0.13980034872908637,1.5860326216154803
28,28,89.0,30.0,-0.1815446802053382,-0.8109032114283977,0.17152100116139596,1.3400119163353548
29,29,89.0,30.0,-0.19776274443390615,-0.6183047007360538,0.19832123948810304,1.1055336304673546
30,30,89.0,30.0,-0.21012883844862723,-0.8154021161167363,0.22043191209745014,1.4533096934237053
0,0,90.0,19.0,-0.034112856825748744,-0.00031185701503459035,-0.02204168933852545,0.011436847144972617
1,1,90.0,19.0,-0.03411909396604944,0.19511915284984652,-0.021812952395625997,-0.28811819191471355
2,2,90.0,19.0,-0.030216710909052508,0.0003149466648794952,-0.027575316233920268,-0.002393895936339263
3,3,90.0,19.0,-0.030210411975754917,0.1958212926752108,-0.02762319415264705,-0.303648040600568
4,4,90.0,19.0,-0.0262939861222507,0.3913258022675318,-0.033696154964658415,-0.6049131149736489
5,5,90.0,19.0,-0.018467470076900066,0.5869023704490043,-0.045794417264131394,-0.9080162301936981
6,6,90.0,19.0,-0.00672942266791998,0.3924292576924316,-0.06395474186800536,-0.6300712373267093
7,7,90.0,19.0,0.0011191624859286514,0.1982552927195692,-0.07655616661453954,-0.35819562484516937
8,8,90.0,19.0,0.0050842683403200355,0.394377371741904,-0.08372007911144293,-0.6740026171810776
9,9,90.0,19.0,0.012971815775158116,0.5905569502265671,-0.09720013145506448,-0.9918262727380515
10,10,90.0,19.0,0.024782954779689458,0.39686057139221775,-0.11703665690982551,-0.7311849987711976
11,11,90.0,19.0,0.03272016620753381,0.20353378655929094,-0.13166035688524946,-0.4775089152928456
12,12,90.0,19.0,0.03679084193871963,0.40024492608408546,-0.14121053519110638,-0.8086183183026207
13,13,90.0,19.0,0.044795740460401336,0.20731117943663002,-0.15738290155715878,-0.5634763519433935
14,14,90.0,19.0,0.04894196404913394,0.01470689418437554,-0.16865242859602667,-0.3242203548752768
15,15,90.0,19.0,0.04923610193282145,0.21177846950834397,-0.1751368356935322,-0.6649826890996907
16,16,90.0,19.0,0.05347167132298833,0.01946923467611611,-0.18843648947552602,-0.43215896057848113
17,17,90.0,19.0,0.05386105601651065,-0.17255487944729447,-0.19707966868709564,-0.20429456171812532
18,18,90.0,19.0,0.05040995842756476,0.024759349662326263,-0.20116555992145815,-0.5521037355836331
19,19,90.0,19.0,0.05090514542081129,0.22205332536538935,-0.2122076346331308,-0.9008214450313723
0,0,91.0,14.0,0.04380451939289777,-0.0265286234793383,-0.006413774019160524,-0.0052330882755228375
1,1,91.0,14.0,0.043273946923311005,-0.22155800745933382,-0.006518435784670981,0.2854193339623308
2,2,91.0,14.0,0.038842786774124324,-0.41658638914288154,-0.0008100491054243647,0.5760392848926907
3,3,91.0,14.0,0.030511058991266694,-0.6116969759455906,0.010710736592429451,0.8684669146651267
4,4,91.0,14.0,0.018277119472354882,-0.41672237597144335,0.028080074885731984,0.5791706864908592
5,5,91.0,14.0,0.009942671952926014,-0.6122263601744937,0.03966348861554917,0.8805655127571145
6,6,91.0,14.0,-0.00230185525056386,-0.41766503264572274,0.057274798870691465,0.6006110615381057
7,7,91.0,14.0,-0.010655155903478314,-0.6135394828645919,0.06928702010145357,0.9107705443429663
8,8,91.0,14.0,-0.022925945560770152,-0.8095271725224832,0.0875024309883129,1.2244007929800598
9,9,91.0,14.0,-0.03911648901121982,-0.6156342717145461,0.1119904468479141,0.960367061143056
10,10,91.0,14.0,-0.05142917444551075,-0.42218126272651546,0.1311977880707752,0.7048617526970251
11,11,91.0,14.0,-0.05987279970004106,-0.6188535677118598,0.1452950231247157,1.0357964691408483
12,12,91.0,14.0,-0.07224987105427826,-0.8155767705853697,0.16601095250753267,1.3703386330370808
13,13,91.0,14.0,-0.08856140646598565,-1.0123401641296252,0.1934177251682743,1.7100093535064622
14,14,91.0,14.0,-0.10880820974857816,-0.8198953418072616,0.22761791223840355,1.483235806093485
0,0,92.0,20.0,-0.0033269994749783524,-0.0005851060540575173,0.032620737808169195,0.0028811496414948637
1,1,92.0,20.0,-0.003338701596059503,0.19405419851311934,0.03267836080099909,-0.2793336862792946
2,2,92.0,20.0,0.0005423823742028841,-0.001518311425952129,0.0270916870754132,0.0234741855259174
3,3,92.0,20.0,0.0005120161456838415,-0.19701809581612248,0.02756117078593155,0.3245802337090039
4,4,92.0,20.0,-0.0034283457706386087,-0.0022991996161988715,0.03405277546011162,0.0407147747783389
5,5,92.0,20.0,-0.0034743297629625863,0.19231831092527882,0.0348670709556784,-0.24103266855912214
6,6,92.0,20.0,0.0003720364555429901,-0.003283911420504021,0.030046417584495954,0.06244117791551901
7,7,92.0,20.0,0.0003063582271329097,0.19139464764460076,0.03129524114280634,-0.22061253793445595
8,8,92.0,20.0,0.004134251180024925,0.3860556126378831,0.02688299038411722,-0.5032617109286911
9,9,92.0,20.0,0.011855363432782588,0.5807885549880906,0.016817756165543398,-0.7873529341674032
10,10,92.0,20.0,0.023471134532544402,0.3854396714245356,0.0010706974821953347,-0.4894268595146195
11,11,92.0,20.0,0.031179927961035116,0.5805465011389201,-0.008717839708097056,-0.7817721513347492
12,12,92.0,20.0,0.04279085798381352,0.38554545649953886,-0.024353282734792044,-0.4918447118802251
13,13,92.0,20.0,0.050501767113804295,0.5810023038598943,-0.03419017697239655,-0.792102203121845
14,14,92.0,20.0,0.062121813191002184,0.7765765639225098,-0.05003222103483344,-1.095342098600041
15,15,92.0,20.0,0.07765334446945238,0.9723204916392039,-0.07193906300683427,-1.4032939106845943
16,16,92.0,20.0,0.09709975430223645,0.7781620018408055,-0.10000494122052615,-1.1339413084776704
17,17,92.0,20.0,0.11266299433905257,0.9744402294260122,-0.12268376739007956,-1.4562401141944394
18,18,92.0,20.0,0.1321517989275728,1.170835647663233,-0.15180856967396836,-1.7845976298051458
19,19,92.0,20.0,0.15556851188083748,1.3673028220663115,-0.18750052227007127,-2.120369582102539
20,20,92.0,20.0,0.1829145683221637,1.174479931467412,-0.22990791391212206,-1.8910073141119994
0,0,93.0,13.0,0.027036481774542875,-0.0234178529016031,0.001529648295702478,0.042462875443499026
1,1,93.0,13.0,0.026568124716510814,-0.21856170538124026,0.0023789058045724583,0.33562802813489306
2,2,93.0,13.0,0.022196890608886008,-0.023473690368465944,0.00909146636727032,0.043696231292735255
3,3,93.0,13.0,0.02172741680151669,0.17151672078669247,0.009965390993125024,-0.24610444356799627
4,4,93.0,13.0,0.02515775121725054,0.3664949352594393,0.005043302121765098,-0.5356274666168799
5,5,93.0,13.0,0.03248764992243933,0.5615456079794979,-0.0056692472105725,-0.8267170303463407
6,6,93.0,13.0,0.04371856208202929,0.7567446235228471,-0.022203587817499315,-1.1211775980999685
7,7,93.0,13.0,0.05885345455248623,0.9521506264989127,-0.044627139779498684,-1.4207416727238145
8,8,93.0,13.0,0.07789646708246448,1.1477954013321607,-0.07304197323397497,-1.7270326760476655
9,9,93.0,13.0,0.10085237510910769,0.9535805835206899,-0.10758262675492829,-1.457942475334495
10,10,93.0,13.0,0.11992398677952149,0.7599303442413097,-0.1367414762616182,-1.2007147943108745
11,11,93.0,13.0,0.13512259366434767,0.9565299705888901,-0.16075577214783568,-1.5329383049154095
12,12,93.0,13.0,0.15425319307612548,1.1531822599318073,-0.19141453824614388,-1.871172360274251
13,13,93.0,13.0,0.17731683827476163,1.349812199368504,-0.2288379854516289,-2.2166632761721345
0,0,94.0,36.0,-0.002278423210780381,0.006656360531534344,0.01706307077401495,0.020317482334888642
1,1,94.0,36.0,-0.002145296000149694,0.20152950562735567,0.01746942042071272,-0.2669333842055538
2,2,94.0,36.0,0.0018852941123974195,0.00616264481324702,0.012130752736601646,0.031207939886214953
3,3,94.0,36.0,0.0020085470086623597,-0.18913114784670448,0.012754911534325945,0.32769342910835164
4,4,94.0,36.0,-0.0017740759482717302,0.005806914919026351,0.01930878011649298,0.03905996247965521
5,5,94.0,36.0,-0.001657937649891203,0.20064673293394356,0.020089979366086082,-0.24746885616997832
6,6,94.0,36.0,0.002354997008787668,0.3954760892331741,0.015140602242686516,-0.5337478600667732
7,7,94.0,36.0,0.01026451879345115,0.5903818742326042,0.004465645041351052,-0.8216218613785813
8,8,94.0,36.0,0.022072156278103237,0.3951991058355152,-0.011966792186220574,-0.5275377327485452
9,9,94.0,36.0,0.029976138394813542,0.20024755321082452,-0.022517546841191477,-0.23864949489244247
10,10,94.0,36.0,0.033981089459030035,0.005454402044659107,-0.027290536739040326,0.04684655972145513
11,11,94.0,36.0,0.03409017749992322,0.20095683539364556,-0.026353605544611223,-0.2543203152215361
12,12,94.0,36.0,0.03810931420779613,0.006220889519004985,-0.031440011849041945,0.029935111327091868
13,13,94.0,36.0,0.03823373199817623,0.2017792723944366,-0.030841309622500108,-0.2724993373488841
14,14,94.0,36.0,0.04226931744606496,0.3973274131232907,-0.03629129636947779,-0.5747479650950896
15,15,94.0,36.0,0.050215865708530774,0.20273252690064575,-0.047786255671379584,-0.29371513345395245
16,16,94.0,36.0,0.05427051624654369,0.39850205404697975,-0.05366055834045863,-0.601078017173746
17,17,94.0,36.0,0.06224055732748329,0.5943319742261441,-0.06568211868393355,-0.9101687203496145
18,18,94.0,36.0,0.07412719681200618,0.40015745431686245,-0.08388549309092584,-0.638831647953138
19,19,94.0,36.0,0.08213034589834342,0.20629912909402814,-0.0966621260499886,-0.37370008477053485
20,20,94.0,36.0,0.08625632848022398,0.402651764382628,-0.10413612774539929,-0.6952285637483446
21,21,94.0,36.0,0.09430936376787653,0.5990521105261137,-0.11804069902036618,-1.0187938693948362
22,22,94.0,36.0,0.10629040597839881,0.40568433130728326,-0.1384165764082629,-0.7653840179813576
23,23,94.0,36.0,0.11440409260454448,0.21271216432637433,-0.15372425676789006,-0.5192588826229191
24,24,94.0,36.0,0.11865833589107197,0.020050514117845003,-0.16410943442034845,-0.278691440532976
25,25,94.0,36.0,0.11905934617342886,-0.17239642876615655,-0.16968326323100796,-0.041931428088712225
26,26,94.0,36.0,0.11561141759810574,-0.3647302785305373,-0.1705218917927822,0.1927781561845227
27,27,94.0,36.0,0.10831681202749499,-0.167631384751995,-0.16666632866909176,-0.14847302903741771
28,28,94.0,36.0,0.1049641843324551,-0.36002325155372744,-0.1696357892498401,0.08734252800829004
29,29,94.0,36.0,0.09776371930138054,-0.16292717195510092,-0.1678889386896743,-0.25369208310102587
30,30,94.0,36.0,0.09450517586227852,-0.35530378120314887,-0.17296278035169482,-0.01831226639871758
31,31,94.0,36.0,0.08739910023821555,-0.15817774382343167,-0.17332902567966918,-0.360187294747218
32,32,94.0,36.0,0.08423554536174692,0.03892970932028342,-0.18053277157461353,-0.7021222733140253
33,33,94.0,36.0,0.08501413954815258,-0.15329193607179256,-0.19457521704089403,-0.47126452641948224
34,34,94.0,36.0,0.08194830082671672,-0.3452102094534134,-0.20400050756928367,-0.2456642316484571
35,35,94.0,36.0,0.07504409663764845,-0.14784771319699483,-0.2089137922022528,-0.5951302182340261
36,36,94.0,36.0,0.07208714237370856,0.049491190289682574,-0.22081639656693333,-0.9456772403542724
0,0,95.0,23.0,0.02700959309441031,-0.03710497844176866,-0.031931050744222395,-0.004211077448226505
1,1,95.0,23.0,0.026267493525574937,0.15846001398161888,-0.032015272293186924,-0.3067951651373358
2,2,95.0,23.0,0.029436693805207314,-0.03619145088837941,-0.03815117559593364,-0.024378472308555277
3,3,95.0,23.0,0.028712864787439726,-0.230746101102769,-0.038638745042104745,0.2560274213944592
4,4,95.0,23.0,0.024097942765384347,-0.4252956958153403,-0.03351819661421556,0.536277035920496
5,5,95.0,23.0,0.01559202884907754,-0.22971887867572607,-0.02279265589580564,0.23322408349432228
6,6,95.0,23.0,0.010997651275563017,-0.42450786933348045,-0.018128174225919193,0.5186312167076239
7,7,95.0,23.0,0.002507493888893408,-0.2291354448585544,-0.007755549891766715,0.22029134139812068
8,8,95.0,23.0,-0.00207521500827768,-0.42414568353818505,-0.003349723063804301,0.5105177934632619
9,9,95.0,23.0,-0.010558128679041382,-0.6192202867641337,0.006860632805460936,0.8021432399175813
10,10,95.0,23.0,-0.022942534414324055,-0.42419308897707153,0.02290349760381256,0.511626338128264
11,11,95.0,23.0,-0.03142639619386549,-0.6196300463128704,0.03313602436637784,0.8114379267907232
12,12,95.0,23.0,-0.043818997120122896,-0.42497731753262213,0.0493647829021923,0.5293593233917475
13,13,95.0,23.0,-0.05231854347077534,-0.6207577112550896,0.05995196937002725,0.8371795187565088
14,14,95.0,23.0,-0.06473369769587713,-0.4265035574796251,0.07669555974515743,0.5639371003969099
15,15,95.0,23.0,-0.07326376884546963,-0.23253677249576787,0.08797430175309563,0.29636861364490547
16,16,95.0,23.0,-0.07791450429538499,-0.42879551967015933,0.09390167402599374,0.6154493585377965
17,17,95.0,23.0,-0.08649041468878818,-0.6250953287359133,0.10621066119674967,0.9361684059820683
18,18,95.0,23.0,-0.09899232126350645,-0.4315536739584535,0.12493402931639104,0.6786591088243653
19,19,95.0,23.0,-0.10762339474267552,-0.6281693971428821,0.13850721149287834,1.0079191542079626
20,20,95.0,23.0,-0.12018678268553316,-0.8248412851659199,0.1586655945770376,1.3406927999229388
21,21,95.0,23.0,-0.13668360838885157,-0.6320319550774907,0.1854794505754964,1.1015638288376868
22,22,95.0,23.0,-0.14932424749040138,-0.4397695890116692,0.20751072715225014,0.8723356497568537
23,23,95.0,23.0,-0.15811963927063477,-0.24798164900573252,0.22495744014738722,0.6513966911810501
0,0,96.0,21.0,0.036407688476146643,-0.032860756644303976,-0.011757765085817141,-0.025355151448244143
1,1,96.0,21.0,0.035750473343260564,-0.2278121352828385,-0.012264868114782024,0.26359500015799775
2,2,96.0,21.0,0.031194230637603793,-0.42275689374899683,-0.006992968111622069,0.5523843635949988
3,3,96.0,21.0,0.022739092762623855,-0.6177799427222287,0.004054719160277906,0.842855868510748
4,4,96.0,21.0,0.01038349390817928,-0.42271356589865455,0.020911836530492868,0.5514507927165285
5,5,96.0,21.0,0.001929222590206189,-0.6181228805590239,0.03194085238482344,0.8506483088056568
6,6,96.0,21.0,-0.010433235020974289,-0.8136654616088767,0.04895381856093658,1.153201584984905
7,7,96.0,21.0,-0.026706544253151825,-0.6192150395139632,0.07201785026063467,0.8762620537588842
8,8,96.0,21.0,-0.03909084504343109,-0.4251419840873485,0.08954309133581236,0.6070620245734983
9,9,96.0,21.0,-0.04759368472517806,-0.23137858124042868,0.10168433182728231,0.3438718363766854
10,10,96.0,21.0,-0.05222125634998663,-0.42778900705055056,0.10856176855481603,0.6668093701504985
11,11,96.0,21.0,-0.06077703649099764,-0.2343309628133469,0.121897955957826,0.41018515044622245
12,12,96.0,21.0,-0.06546365574726458,-0.04112900136476161,0.13010165896675044,0.15828196212464418
13,13,96.0,21.0,-0.06628623577455982,-0.23785037434436587,0.13326729820924332,0.4890122708440717
14,14,96.0,21.0,-0.07104324326144713,-0.04483546893847509,0.14304754362612476,0.24112180640072736
15,15,96.0,21.0,-0.07193995264021663,0.1479841912902397,0.14786997975413932,-0.0032408375270062684
16,16,96.0,21.0,-0.06898026881441184,-0.04891491929665323,0.1478051630035992,0.332200247623944
17,17,96.0,21.0,-0.0699585672003449,-0.2457975847473553,0.15444916795607808,0.6676009056080692
18,18,96.0,21.0,-0.07487451889529201,-0.4426916684629461,0.16780118606823946,1.0046541531505215
19,19,96.0,21.0,-0.08372835226455093,-0.2501598116624191,0.1878942691312499,0.7690150689261015
20,20,96.0,21.0,-0.08873154849779931,-0.0580522393903356,0.20327457050977193,0.5408418727909582
21,21,96.0,21.0,-0.08989259328560602,-0.25536379796219977,0.2140914079655911,0.8900674721547399
